timestamp,Altiva Equity Ex-Top 100 Long-Short Fund,Altiva Hybrid Long-Short Fund,Apex Hybrid Long-Short Fund,Arthaya Equity Long Short Fund,Arudha Equity Long-Short Fund,Arudha Hybrid Long-Short Fund,Diviniti Equity Long Short Fund,DynaSIF Active Asset Allocator Long-Short Fund,DynaSIF Equity Ex-Top 100 Long-Short Fund,DynaSIF Equity Long-Short Fund,Infinity Hybrid Long-Short Fund,Magnum Hybrid Long Short Fund,Platinum Hybrid Long-Short Fund,Prism Hybrid Long-Short Fund,Qsif Active Asset Allocator Long-Short Fund,Qsif Equity Ex-Top 100 Long-Short Fund,Qsif Equity Long-Short Fund,Qsif Hybrid Long-Short Fund,Qsif Sector Rotation Long-Short Fund,RedHex Hybrid Long-Short Fund,Sapphire Equity Long-Short SIF,Summit Equity Long-Short Fund,Titanium Equity Long-Short Fund,Titanium Hybrid Long-Short Fund,WSIF Equity Ex-Top 100 Long-Short Fund,WSIF Equity Long-Short Fund,iSIF Active Asset Allocator Long-Short Fund,iSIF Equity Ex-Top 100 Long-Short Fund,iSIF Equity Long-Short Fund,iSIF Hybrid Long-Short Fund
2026-08-13 00:00:00+00:00,,0.07002365664075683,,,,0.035867291023214065,-0.04613479024685385,,,,,0.03531874926623102,,,,0.19541016232352781,0.13155852923690814,0.11596121255878789,,,,,,0.015471195142419791,,,,0.042786069651741254,,0.06701757870692227
2026-08-14 00:00:00+00:00,,0.07016239596809992,,,,0.03576053391772094,-0.04478148859619935,,,,,0.03327500757583146,,,,0.1857439146450941,0.12677306753293904,0.11050980627962659,,,,,,0.012739229739308522,,,,0.040755467196819106,,0.059633617067552436
2026-08-17 00:00:00+00:00,,0.07137133754887293,,,,0.033851055356431736,-0.044409628925468736,,,,,0.03161730940214369,,,,0.18476889670147867,0.1225751953419616,0.11027237276071888,,,,,,0.010436031357274222,,,,0.04270109235352537,,0.05963995067817529
2026-08-18 00:00:00+00:00,,0.07218814893514258,,,,0.03322721846398724,-0.04877508413440157,,,,,0.032650266542769035,,,,0.1908085371553201,0.12085895755620535,0.11356099129700725,,,,,,0.00993406853324652,,,,0.045908183632734634,,0.0605836099257151
2026-08-19 00:00:00+00:00,,0.0725829042821402,,,,0.03310139165009951,-0.04771321446094767,,,,,0.03967849441286031,,,,0.2086604630576132,0.1311186136412319,0.11762865792129151,,,,,,0.01395394998015087,,,,0.051204819277108404,,0.06650571766365632
2026-08-20 00:00:00+00:00,,0.07173504314708601,,,,0.03161033797216706,-0.046472082519437685,,,,,0.0394255414897573,,,,0.20627419541987968,0.12431023289783338,0.1161976449695783,,,,,,0.01329406066836003,,,,0.053159478435305774,,0.06837538962457068
2026-08-21 00:00:00+00:00,,0.07267525862567181,,,,0.03149215179813214,-0.043850096696481766,,,,,0.03987376402079179,,,,0.2026517340281353,0.12371968746204609,0.11671218519153048,,,,,,0.012349819487462721,,,,0.04895104895104896,,0.06576235583211143
2026-08-24 00:00:00+00:00,,0.07095719095719111,,,,0.03239590579350082,-0.048414786452375735,,,,,0.03647463842320331,,,,0.203615684052588,0.12484984302918356,0.1193186974980589,,,,,,0.011143596861679539,,,,0.04790419161676662,,0.06434276552154161
2026-08-25 00:00:00+00:00,,0.07300450502483535,,,,,-0.034174401675257426,,,,,0.04037443082996228,,,,0.21951788079470202,0.14490878904857452,0.11920215611656748,,,,,,0.020009504762282138,,,,0.05835010060362178,,0.07771601111799886
2026-08-26 00:00:00+00:00,,0.07134540065629302,,,,,-0.03996624730735676,,,,,0.03868315168561276,,,,0.22497719897342372,0.14440767703507618,0.12307832348895542,,,,,,0.015244113146072769,,,,0.056224899598393385,,0.07519007044080372
2026-08-27 00:00:00+00:00,,0.072362844814301,,,,0.031178631714824823,-0.046775984270081894,,,,,0.03705906440730833,,,,0.2289713145795329,0.14006233565823,0.11868238333602465,,,,,,0.008000000000000007,,,,0.05210420841683372,,0.06908464586527541
2026-08-28 00:00:00+00:00,,0.0744365905167843,,,,0.03128103277060568,-0.039961229626918504,,,,,0.03904960090663079,,,,0.24240347025116504,0.1459635853487451,0.12514410533341414,,,,,,0.01947366864197031,,,,0.05959595959595965,,0.07601102480581323
2026-08-31 00:00:00+00:00,,,,,,0.030369194124652665,-0.04494011014489985,,,,,0.0367367250160997,,,,,,,,,,,,,,,,0.05125628140703542,,0.07379705809025183
